Chromosome,Start,Stop,MurphyTiger,MurphyLion,MT1,ML2,ML1,FT3,FT2,FT1,SunDol
chrA1,136000000,136100000,0.00022999999999999998,0.00743,0.0009400000000000001,0.007409999999999999,0.0075,0.00155,0.00026000000000000003,0.00033,0.0075
chrA1,136100000,136200000,0.0005200000000000001,0.00626,0.00062,0.00609,0.0061600000000000005,0.0010400000000000001,0.00042,0.00041,0.00617
chrA1,136200000,136300000,0.00029,0.00465,0.00086,0.0047,0.00468,0.00084,0.00033999999999999997,0.00037999999999999997,0.0046700000000000005
chrA1,136300000,136400000,0.0005,0.00528,0.00114,0.00571,0.0055899999999999995,0.0010400000000000001,0.00044,0.00047999999999999996,0.0055899999999999995
chrA1,136400000,136500000,0.0004,0.0061600000000000005,0.0007599999999999999,0.006220000000000001,0.00626,0.00088,0.00055,0.00045999999999999996,0.00628
chrA1,136500000,136600000,0.00011999999999999999,0.00585,0.0010400000000000001,0.00584,0.0057,0.00116,0.00014,8e-05,0.0057
chrA1,136600000,136700000,0.00045999999999999996,0.0076,0.00042,0.007659999999999999,0.00784,0.00085,0.00045999999999999996,0.00039,0.00784
chrA1,136700000,136800000,0.00039,0.00629,0.00074,0.00624,0.00635,0.00063,0.00031,0.00031,0.00635
chrA1,136800000,136900000,0.00031,0.00571,0.00049,0.0056,0.0057799999999999995,0.00114,0.00033999999999999997,0.00035,0.0057799999999999995
chrA1,136900000,137000000,0.00037,0.0054399999999999995,0.00066,0.0051600000000000005,0.00541,0.0007,0.00039,0.00028,0.0054
chrA1,137000000,137100000,0.00047000000000000004,0.00818,0.0010199999999999999,0.00815,0.00821,0.00095,0.00047000000000000004,0.00042,0.00818
chrA1,137100000,137200000,0.00095,0.00825,0.00259,0.00824,0.00813,0.0018800000000000002,0.00084,0.0008,0.00812
chrA1,137200000,137300000,0.00061,0.00614,0.0017699999999999999,0.00625,0.00614,0.00145,5e-05,5e-05,0.00614
chrA1,137300000,137400000,0.00032,0.00683,0.00088,0.0068,0.00674,0.00061,2.9999999999999997e-05,5e-05,0.00675
chrA1,137400000,137500000,0.0005099999999999999,0.0085,0.0007700000000000001,0.00838,0.00855,0.00101,0.00031,0.00033999999999999997,0.00855
chrA1,137500000,137600000,0.00044,0.00845,0.0005200000000000001,0.0085,0.00882,0.0016,0.00027,0.00037999999999999997,0.0088
chrA1,137600000,137700000,4e-05,0.00914,0.0014,0.00921,0.00944,0.00098,2.9999999999999997e-05,5.9999999999999995e-05,0.00944
chrA1,137700000,137800000,0.00047000000000000004,0.00914,0.00081,0.0097,0.00976,0.0009599999999999999,0.00035,0.00028,0.00976
chrA1,137800000,137900000,0.00029,0.00892,0.00011999999999999999,0.00911,0.00919,0.00078,2e-05,1e-05,0.0092
chrA1,137900000,138000000,0.00032,0.008440000000000001,0.0009199999999999999,0.008320000000000001,0.00829,0.00107,0.00053,0.00047000000000000004,0.00829
chrA1,138000000,138100000,0.00062,0.00788,0.0008699999999999999,0.00811,0.00788,0.0007700000000000001,0.00075,0.00054,0.00788
chrA1,138100000,138200000,0.0005200000000000001,0.00836,0.00098,0.00829,0.00839,0.0009400000000000001,0.00029,0.00028,0.00839
chrA1,138200000,138300000,0.0,0.00838,0.0011300000000000001,0.00837,0.00845,0.00165,0.00074,0.00067,0.00845
chrA1,138300000,138400000,0.0007599999999999999,0.00922,0.00106,0.009290000000000001,0.00932,0.00095,0.00093,0.0008699999999999999,0.0093
chrA1,138400000,138500000,0.0010400000000000001,0.00873,0.00093,0.00873,0.00864,0.00165,0.00078,0.00064,0.0086
chrA1,138500000,138600000,0.00043,0.00571,0.00118,0.00571,0.0057799999999999995,0.0008,0.0004,0.00057,0.0057799999999999995
chrA1,138600000,138700000,0.00039,0.00765,0.00146,0.00718,0.007259999999999999,0.00101,0.00059,0.00035,0.00728
chrA1,138700000,138800000,0.00059,0.00807,0.0015400000000000001,0.00822,0.00806,0.00117,0.0007,0.00049,0.00805
chrA1,138800000,138900000,0.0009199999999999999,0.00607,0.0015,0.006220000000000001,0.00665,0.00043,1e-05,0.0,0.00665
chrA1,138900000,139000000,0.00086,0.00731,0.0017800000000000001,0.00707,0.00742,0.00029,0.00041,0.00028,0.007409999999999999
chrA1,139000000,139100000,0.00033,0.00474,0.00056,0.00449,0.00461,0.0007,0.00041,0.00035,0.00461
chrA1,139100000,139200000,0.00022,0.00485,0.00045,0.0047,0.00479,0.00108,0.00025,0.00021,0.0048
chrA1,139200000,139300000,0.00022999999999999998,0.00735,0.00078,0.0075,0.00743,0.0016600000000000002,0.00033,0.00031,0.00744
chrA1,139300000,139400000,0.00025,0.00834,0.00054,0.00824,0.00835,0.0005200000000000001,0.00047999999999999996,0.00032,0.00834
chrA1,139400000,139500000,0.00037,0.00757,0.0013599999999999999,0.00771,0.00793,0.00128,0.0007700000000000001,0.00065,0.00792
chrA1,139500000,139600000,0.00049,0.00765,0.0017100000000000001,0.008029999999999999,0.00787,0.00155,0.00117,0.0009199999999999999,0.00787
chrA1,139600000,139700000,0.0009199999999999999,0.00788,0.0014199999999999998,0.007890000000000001,0.00807,0.00144,0.00036,0.00037,0.00807
chrA1,139700000,139800000,0.00054,0.009940000000000001,0.00082,0.00987,0.009940000000000001,0.0011099999999999999,0.00055,0.00063,0.009940000000000001
chrA1,139800000,139900000,0.00075,0.00747,0.00144,0.007490000000000001,0.00759,0.0014,0.00047000000000000004,0.0003,0.00758
chrA1,139900000,140000000,0.0007700000000000001,0.00628,0.00134,0.00658,0.00647,0.00172,0.0006900000000000001,0.00073,0.00644
chrA1,140000000,140100000,0.00063,0.00835,0.00159,0.00843,0.00861,0.00158,0.00084,0.00055,0.00859
chrA1,140100000,140200000,0.00018,0.007690000000000001,0.00231,0.007790000000000001,0.007659999999999999,0.00234,0.00036,0.00025,0.007640000000000001
chrA1,140200000,140300000,0.00013000000000000002,0.00685,0.00118,0.00648,0.006809999999999999,0.00095,0.00065,0.00063,0.00678
chrA1,140300000,140400000,0.0005200000000000001,0.0092,0.0007700000000000001,0.00893,0.00945,0.00061,0.00031,0.0003,0.00941
chrA1,140400000,140500000,0.00047999999999999996,0.00606,0.00036,0.00614,0.00615,0.00062,1e-05,0.0,0.00613
chrA1,140500000,140600000,0.00037999999999999997,0.00594,0.00015,0.00577,0.00589,0.00066,0.00035,0.00026000000000000003,0.0059
chrA1,140600000,140700000,0.00018999999999999998,0.008,0.00066,0.00804,0.00823,0.00047999999999999996,9e-05,0.00011999999999999999,0.00822
chrA1,140700000,140800000,0.00021,0.00657,0.00055,0.00672,0.00686,0.00014,5.9999999999999995e-05,5e-05,0.00683
chrA1,140800000,140900000,0.0002,0.006509999999999999,0.00044,0.006370000000000001,0.00658,0.00014,2e-05,4e-05,0.00658
chrA1,140900000,141000000,0.00027,0.005,0.00021,0.00492,0.00517,0.00013000000000000002,2e-05,2.9999999999999997e-05,0.00515
chrA1,141000000,141100000,0.00056,0.00564,9e-05,0.0054399999999999995,0.00569,0.00055,0.0,0.0,0.0057
chrA1,141100000,141200000,0.00028,0.00639,0.00018,0.006520000000000001,0.00674,0.00029,7e-05,4e-05,0.00671
chrA1,141200000,141300000,0.00031,0.00566,0.00047999999999999996,0.00605,0.00572,0.00119,0.00061,0.00043,0.00573
chrA1,141300000,141400000,0.00013000000000000002,0.00442,0.0005,0.00535,0.00446,0.00055,0.00026000000000000003,0.00033999999999999997,0.0044399999999999995
chrA1,141400000,141500000,0.00036,0.00628,0.00055,0.00594,0.00643,0.00035,0.00037,0.00028,0.006409999999999999
chrA1,141500000,141600000,0.00037999999999999997,0.008759999999999999,0.00063,0.00854,0.00889,0.00058,0.00037999999999999997,0.00025,0.00886
chrA1,141600000,141700000,0.00112,0.00839,0.00091,0.008409999999999999,0.00864,0.00059,0.0009,0.0008900000000000001,0.00864
chrA1,141700000,141800000,0.00055,0.00557,0.00119,0.0055,0.0057,0.00125,0.0004,0.0004,0.00566
chrA1,141800000,141900000,0.00054,0.00584,0.00105,0.0057399999999999994,0.00581,0.00088,0.00033999999999999997,0.00031,0.00581
chrA1,141900000,142000000,0.00044,0.00772,0.00103,0.0077599999999999995,0.00771,0.0006,0.00022999999999999998,0.00023999999999999998,0.007670000000000001
chrA1,142000000,142100000,0.0012,0.008459999999999999,0.0013800000000000002,0.00848,0.00863,0.00217,0.00036,0.00035,0.00861
chrA1,142100000,142200000,0.00022999999999999998,0.006490000000000001,0.0008699999999999999,0.00628,0.006509999999999999,0.0009,0.0,1e-05,0.006520000000000001
chrA1,142200000,142300000,0.00016,0.00747,0.00121,0.007259999999999999,0.0076,0.0009699999999999999,1e-05,1e-05,0.00757
chrA1,142300000,142400000,0.0005099999999999999,0.0067599999999999995,0.0006,0.00646,0.00645,0.00057,1e-05,1e-05,0.00644
chrA1,142400000,142500000,0.0009,0.00609,0.00151,0.0058,0.00602,0.0005099999999999999,5e-05,0.0,0.00602
chrA1,142500000,142600000,0.00072,0.00685,0.0010400000000000001,0.006409999999999999,0.006809999999999999,0.00073,1e-05,0.0,0.00674
chrA1,142600000,142700000,0.0002,0.00677,0.00054,0.00647,0.00675,0.0006799999999999999,1e-05,0.0,0.00675
chrA1,142700000,142800000,0.00031,0.006220000000000001,0.0007599999999999999,0.00617,0.00645,0.00026000000000000003,2e-05,0.0,0.00646
chrA1,142800000,142900000,0.00056,0.00503,0.0009,0.00498,0.00511,0.00044,1e-05,2e-05,0.0051
chrA1,142900000,143000000,0.00014,0.00632,0.00091,0.0063100000000000005,0.00635,0.0007099999999999999,5.9999999999999995e-05,2e-05,0.0063100000000000005
chrA1,143000000,143100000,0.00018999999999999998,0.00445,0.00119,0.00409,0.00417,0.00073,0.0001,5.9999999999999995e-05,0.0042
chrA1,143100000,143200000,0.00039,0.00586,0.0010400000000000001,0.00576,0.0061600000000000005,0.00053,0.0005,0.00037999999999999997,0.0060799999999999995
chrA1,143200000,143300000,0.00082,0.00866,0.00081,0.00853,0.00852,0.0014199999999999998,0.0001,0.0001,0.00853
chrA1,143300000,143400000,0.00018,0.00627,0.001,0.006,0.006529999999999999,0.00133,0.0,0.0,0.0065
chrA1,143400000,143500000,0.0005099999999999999,0.00599,0.0011,0.005529999999999999,0.00598,0.00107,1e-05,0.0,0.00601
chrA1,143500000,143600000,0.00022999999999999998,0.006379999999999999,0.00044,0.00633,0.006529999999999999,0.0005,1e-05,2e-05,0.006520000000000001
chrA1,143600000,143700000,0.00025,0.0068,0.00049,0.00674,0.00701,0.0005,2.9999999999999997e-05,2e-05,0.00701
chrA1,143700000,143800000,0.00022999999999999998,0.00592,0.00056,0.00577,0.00605,0.00026000000000000003,0.0,0.0,0.00606
chrA1,143800000,143900000,0.00042,0.00572,0.00144,0.0057399999999999994,0.0057,0.00047000000000000004,2.9999999999999997e-05,1e-05,0.005679999999999999
chrA1,143900000,144000000,0.00026000000000000003,0.00577,0.00039,0.00562,0.00604,0.00064,0.00021,0.00011,0.00607
chrA1,144000000,144100000,0.00037999999999999997,0.00747,0.0012,0.00787,0.00735,0.00044,0.00042,0.00028,0.00733
chrA1,144100000,144200000,0.00045999999999999996,0.00663,0.00135,0.0068200000000000005,0.00702,0.0011,0.00075,0.00055,0.00707
chrA1,144200000,144300000,0.00082,0.00609,0.00135,0.00615,0.00639,0.00107,0.00037999999999999997,0.00029,0.00639
chrA1,144300000,144400000,0.00062,0.00454,0.00164,0.0044,0.00487,0.00182,0.00079,0.00067,0.00486
chrA1,144400000,144500000,4e-05,0.00485,2.9999999999999997e-05,0.00484,0.00504,0.00073,1e-05,0.0,0.00503
chrA1,144500000,144600000,0.00027,0.00498,0.00028,0.00492,0.0049700000000000005,0.00027,0.0,0.0,0.00498
chrA1,144600000,144700000,0.00018999999999999998,0.00435,0.00053,0.0042899999999999995,0.00446,0.00029,1e-05,0.0,0.0044399999999999995
chrA1,144700000,144800000,0.00033,0.00594,0.00061,0.00587,0.0059,0.00014,0.0,0.0,0.0059
chrA1,144800000,144900000,0.00061,0.00505,0.00115,0.0049700000000000005,0.0051600000000000005,0.00055,0.0,0.0,0.00518
chrA1,144900000,145000000,0.00035,0.00449,0.00085,0.00448,0.00451,0.00134,0.0,0.0,0.00454
chrA1,145000000,145100000,0.00058,0.0051600000000000005,0.00125,0.0053100000000000005,0.0052899999999999996,0.00101,1e-05,2e-05,0.0052899999999999996
chrA1,145100000,145200000,0.00028,0.005529999999999999,0.00095,0.00541,0.005520000000000001,0.00042,1e-05,2e-05,0.00551
chrA1,145200000,145300000,0.00037999999999999997,0.006520000000000001,0.0005,0.00658,0.0066,0.00043,1e-05,0.0,0.0066
chrA1,145300000,145400000,0.00041,0.0054600000000000004,0.00085,0.0054600000000000004,0.00562,0.0004,0.00014,8e-05,0.00562
chrA1,145400000,145500000,0.00043,0.00539,0.00072,0.00519,0.00539,0.00049,0.00029,0.00043,0.00541
chrA1,145500000,145600000,0.00016,0.00745,0.00037999999999999997,0.007370000000000001,0.007670000000000001,0.00045999999999999996,0.00026000000000000003,0.00028,0.007670000000000001
chrA1,145600000,145700000,0.00032,0.00621,0.00037999999999999997,0.00607,0.00624,0.0004,0.0003,0.00028,0.00624
chrA1,145700000,145800000,0.00022,0.0038299999999999996,0.0002,0.0037700000000000003,0.00391,0.00018999999999999998,0.00025,0.00018999999999999998,0.00392
chrA1,145800000,145900000,0.00042,0.00489,0.00078,0.00464,0.00498,0.00056,0.00055,0.0005200000000000001,0.00498
chrA1,145900000,146000000,0.00029,0.005,0.00047000000000000004,0.00499,0.0051600000000000005,0.00057,0.00037,0.00035,0.0051600000000000005
chrA1,146000000,146100000,0.00011,0.00484,0.0009699999999999999,0.0047799999999999995,0.00496,0.0008699999999999999,0.00028,0.00031,0.00495
chrA1,146100000,146200000,0.00016999999999999999,0.00575,0.00139,0.00614,0.006,0.00054,0.00029,0.0004,0.006
chrA1,146200000,146300000,0.00011999999999999999,0.0072,0.00023999999999999998,0.00687,0.0071,0.00031,0.00058,0.00058,0.007090000000000001
chrA1,146300000,146400000,1e-05,0.00665,0.0012,0.006540000000000001,0.0067599999999999995,0.00074,0.00013000000000000002,0.00011999999999999999,0.00672
chrA1,146400000,146500000,0.00044,0.0049299999999999995,0.00055,0.00495,0.00509,0.00065,0.00029,0.00035,0.00511
chrA1,146500000,146600000,0.00022999999999999998,0.00473,0.00086,0.00464,0.00495,0.0012,0.00042,0.00033999999999999997,0.0049700000000000005
chrA1,146600000,146700000,0.00041,0.00561,0.00074,0.00562,0.00586,0.00053,0.00047999999999999996,0.00035,0.00588
chrA1,146700000,146800000,0.00022999999999999998,0.00583,0.0013800000000000002,0.0058,0.00594,0.00085,0.00027,0.00026000000000000003,0.00592
chrA1,146800000,146900000,0.0,0.00628,0.00047999999999999996,0.00617,0.00642,0.00045,0.0,0.0,0.006379999999999999
chrA1,146900000,147000000,0.0,0.00557,0.00018,0.00575,0.00584,0.0011099999999999999,0.0,0.0,0.00585
chrA1,147000000,147100000,0.0,0.00771,0.0009199999999999999,0.00755,0.007690000000000001,0.0007099999999999999,0.0,0.0,0.007690000000000001
chrA1,147100000,147200000,0.00027,0.00583,0.00045,0.0056700000000000006,0.00607,0.00121,0.00032,0.00028,0.00606
chrA1,147200000,147300000,0.0007099999999999999,0.00647,0.00105,0.00609,0.00645,0.00135,0.00072,0.00056,0.00646
chrA1,147300000,147400000,0.0008300000000000001,0.00484,0.00065,0.0046700000000000005,0.00499,0.00072,0.001,0.0006900000000000001,0.0049700000000000005
chrA1,147400000,147500000,0.00029,0.005379999999999999,0.00106,0.0052,0.00532,0.00124,0.00031,0.00032,0.00533
chrA1,147500000,147600000,0.0005099999999999999,0.00625,0.00116,0.00598,0.00636,0.00079,0.00045,0.00032,0.006370000000000001
chrA1,147600000,147700000,0.00018999999999999998,0.006670000000000001,0.0007099999999999999,0.006509999999999999,0.006940000000000001,0.00088,0.00023999999999999998,0.00023999999999999998,0.00695
chrA1,147700000,147800000,0.00065,0.00469,0.00049,0.00455,0.00481,0.00075,0.0007099999999999999,0.0006900000000000001,0.00481
chrA1,147800000,147900000,0.0008300000000000001,0.00621,0.0016699999999999998,0.00598,0.00646,0.00045,0.0008300000000000001,0.00081,0.00646
chrA1,147900000,148000000,0.00098,0.00639,0.00135,0.006,0.00647,0.0011099999999999999,0.00125,0.0010199999999999999,0.00646
chrA1,148000000,148100000,0.0005,0.00507,0.0008699999999999999,0.00477,0.00504,0.00108,0.00061,0.00043,0.00503
chrA1,148100000,148200000,0.00086,0.00744,0.00141,0.00705,0.0076,0.00139,0.0007700000000000001,0.0006799999999999999,0.007559999999999999
chrA1,148200000,148300000,0.00045,0.0077,0.00093,0.00722,0.0076,0.0007599999999999999,0.00018999999999999998,0.00023999999999999998,0.00757
chrA1,148300000,148400000,2.9999999999999997e-05,0.00719,0.00037,0.006809999999999999,0.0071400000000000005,0.00057,1e-05,1e-05,0.0071400000000000005
chrA1,148400000,148500000,2.9999999999999997e-05,0.00745,0.00011999999999999999,0.00722,0.007559999999999999,0.0006900000000000001,2.9999999999999997e-05,2.9999999999999997e-05,0.00755
chrA1,148500000,148600000,0.00016,0.00815,0.00126,0.00785,0.00835,0.0015199999999999999,0.00014,0.00011999999999999999,0.00831
chrA1,148600000,148700000,0.0006,0.00643,0.00118,0.0062,0.0063100000000000005,0.0013,0.0008,0.00066,0.00633
chrA1,148700000,148800000,0.00043,0.007490000000000001,0.0009199999999999999,0.0073,0.007559999999999999,0.00082,0.00058,0.00045999999999999996,0.00757
chrA1,148800000,148900000,0.00033999999999999997,0.00725,0.00118,0.0070799999999999995,0.0072900000000000005,0.00118,0.00041,0.00031,0.00731
chrA1,148900000,149000000,0.0004,0.0071200000000000005,0.0011099999999999999,0.00719,0.0072900000000000005,0.00106,0.00039,0.00027,0.00731
chrA1,149000000,149100000,0.0,0.00683,0.0014199999999999998,0.0069700000000000005,0.00688,0.00065,0.0,1e-05,0.00688
chrA1,149100000,149200000,0.0,0.005220000000000001,0.00057,0.00502,0.00547,0.00021,0.0,0.0,0.0054600000000000004
chrA1,149200000,149300000,1e-05,0.00475,0.00036,0.00466,0.00475,0.00011999999999999999,1e-05,0.0,0.0048
chrA1,149300000,149400000,0.0,0.00615,0.00036,0.00602,0.00621,0.00011,0.0,0.0,0.00625
chrA1,149400000,149500000,0.0,0.00744,0.00206,0.00732,0.00735,0.00057,0.0,0.0,0.00735
chrA1,149500000,149600000,0.0,0.00818,0.00114,0.00813,0.00837,0.0010199999999999999,0.0,0.0,0.00837
chrA1,149600000,149700000,2e-05,0.00575,0.00067,0.00576,0.00572,0.00058,1e-05,1e-05,0.00576
chrA1,149700000,149800000,1e-05,0.0071400000000000005,0.00066,0.0071200000000000005,0.00725,0.0005,0.0,0.0,0.00725
chrA1,149800000,149900000,1e-05,0.0069900000000000006,0.00063,0.00687,0.007090000000000001,0.0007,0.0,1e-05,0.0070799999999999995
chrA1,149900000,150000000,0.0,0.00566,0.00066,0.0056700000000000006,0.00566,0.0009400000000000001,0.0,0.0,0.00565
chrA1,150000000,150100000,0.0,0.00386,0.00067,0.00381,0.00395,0.00049,2.9999999999999997e-05,1e-05,0.00396
chrA1,150100000,150200000,0.0,0.0061,0.00088,0.00594,0.00639,0.0009400000000000001,0.0,1e-05,0.00639
chrA1,150200000,150300000,0.0,0.00449,0.00032,0.00454,0.00462,0.00031,0.0,0.0,0.00463
chrA1,150300000,150400000,0.0,0.00417,5e-05,0.00412,0.0042,0.00021,0.0,0.0,0.00419
chrA1,150400000,150500000,0.0,0.0042,0.00018,0.00428,0.00413,0.00042,2e-05,1e-05,0.00414
chrA1,150500000,150600000,0.0,0.00419,0.0006,0.004220000000000001,0.00433,0.0004,0.0,0.0,0.00432
chrA1,150600000,150700000,0.0,0.00372,0.00064,0.0036200000000000004,0.0038299999999999996,0.00074,1e-05,1e-05,0.0038299999999999996
chrA1,150700000,150800000,0.00011,0.00434,0.00047000000000000004,0.00441,0.00445,0.00078,9e-05,0.00013000000000000002,0.00445
chrA1,150800000,150900000,0.00023999999999999998,0.0039,0.00011999999999999999,0.00391,0.0040100000000000005,0.00056,0.00022,0.00022,0.00403
chrA1,150900000,151000000,0.00015,0.00466,0.00063,0.00462,0.00476,0.0006900000000000001,0.00016,0.00016,0.00472
chrA1,151000000,151100000,0.00033999999999999997,0.005229999999999999,0.00119,0.005229999999999999,0.00528,0.00121,0.00036,0.00035,0.00534
chrA1,151100000,151200000,0.00016,0.00451,0.00042,0.00436,0.00447,0.0004,9e-05,0.00013000000000000002,0.00447
chrA1,151200000,151300000,9e-05,0.0047799999999999995,0.00072,0.00471,0.00489,0.00011,5.9999999999999995e-05,8e-05,0.00491
chrA1,151300000,151400000,0.0,0.00468,8e-05,0.00455,0.0047,8e-05,8e-05,4e-05,0.00468
chrA1,151400000,151500000,8e-05,0.0050799999999999994,0.00042,0.0049299999999999995,0.00496,0.0004,0.00025,0.00018,0.00496
chrA1,151500000,151600000,0.00022999999999999998,0.00473,0.00072,0.00469,0.00475,0.00073,0.00031,0.00027,0.00475
chrA1,151600000,151700000,0.00029,0.0050799999999999994,0.00041,0.005220000000000001,0.00533,0.00018,0.00018999999999999998,0.00018999999999999998,0.00532
